t,attention_level,boredom,fatigue,last_event_type,dopamine_hit,volatility,attention_liquidity,attention_demand,attention_imbalance,regime
187,99.56694268209624,0.0,13.73999999999992,baseline,1.5163024065988395,32.28734365681926,86.66489072197973,0.5029546586830895,-0.9884600873983592,baseline
188,99.77567657892935,0.0,13.75999999999992,baseline,1.938388167864765,31.30224024070164,86.77151645035951,0.8222919248424547,-0.9812248847242666,baseline
189,99.75381348192667,0.0,13.77999999999992,baseline,1.7902855575145749,30.13817686941209,86.70708566725446,0.9379394412536073,-0.9785968584048576,baseline
190,99.40405316441122,0.0,13.799999999999919,baseline,1.5785880277676745,29.729568241704456,86.6235764083304,1.1916329592315722,-0.9728604425631138,baseline
191,97.0756836808609,0.0,13.819999999999919,baseline,0.2879938016010881,28.870764446776864,86.21639814048041,0.9678192639549826,-0.9777982921045124,baseline
192,100.0,0.0,13.839999999999918,high_impact_post,5.333470586730845,30.950509224151318,87.71004117601933,5.844936267477195,-0.8750480962702962,baseline
193,100.0,0.0,13.859999999999918,baseline,1.9810348965717595,30.310599813153505,86.68431046897162,1.2879621059790276,-0.9707189079404146,baseline
194,98.86160769885075,0.0,13.879999999999917,baseline,1.0735998031704146,29.31590463138414,86.39207994095122,1.0470540939589843,-0.9760506755810058,baseline
195,100.0,0.0,13.899999999999917,notification,7.4717949739965475,32.609715356893076,88.29153849219904,9.821007819866796,-0.799801183660463,baseline
196,99.04634827030675,0.0,13.919999999999916,baseline,1.199574032880212,31.510032036798886,86.38987220986415,1.484525958995882,-0.9662125490488547,baseline
197,97.55897507537985,0.0,13.939999999999916,baseline,0.853350852988942,30.45072320723415,86.26600525589677,1.4119507894282064,-0.9677923424971655,baseline
198,95.83445772184024,0.0,13.959999999999916,baseline,0.7009690499740968,29.79623555089595,86.20029071499232,0.9861507802032706,-0.9773783454562114,baseline
199,100.0,0.0,13.979999999999915,notification,6.808902420171579,33.139946587156764,88.01267072605155,6.464690561830507,-0.8631483675304618,baseline
200,97.88233299486596,0.0,13.999999999999915,baseline,0.4492372515463705,31.591641939729758,86.084771175464,1.0537512088343806,-0.9758143429564451,baseline
201,97.0315582089502,0.0,14.019999999999914,baseline,1.2798857608393592,31.24216985839394,86.3139657282519,1.2573998911821174,-0.9712828529671103,baseline
202,97.23417767630878,0.0,14.039999999999914,baseline,1.970993115920623,30.01387276150785,86.50129793477626,0.8457653606649086,-0.9806343721527486,baseline
203,95.33523263061998,0.0,14.059999999999913,baseline,0.600035917850446,28.58173065095088,86.07001077535521,0.6927844349759066,-0.9840303799964847,baseline
204,93.70558610984003,0.0,14.079999999999913,baseline,0.7786624047189714,27.73916869387155,86.10359872141578,1.3110545741706139,-0.97000378026468,baseline
205,91.54474515936074,0.0,14.099999999999913,baseline,0.43409088203966983,27.30546949665712,85.980227264612,0.7083489667391901,-0.9836576167810444,baseline
206,98.293849053362,0.0,14.119999999999912,notification,6.26019862353022,28.953297822332843,87.70805958705915,9.49626037677956,-0.8046123797725802,baseline
207,95.5572664373001,0.03109463060037583,14.139999999999912,baseline,0.06301789799874724,28.90824243291669,85.8289053693997,1.4763924248006055,-0.9661786291988644,baseline
208,95.52727110899384,0.0,14.159999999999911,baseline,1.8366759050678207,28.263764380785965,86.30990814092006,0.8009368538573037,-0.9816110874850238,baseline
209,93.14895094752704,0.0,14.179999999999911,baseline,0.302405123224303,27.384330054004504,85.86072153696739,0.9566376687699487,-0.9779620647869989,baseline
210,95.94273939034714,0.0,14.19999999999991,high_impact_post,3.685482642366068,30.123548898933727,86.85564479270991,3.82442450867524,-0.9156501635223868,baseline
211,96.09591319059766,0.0,14.21999999999991,baseline,1.9622050982029433,29.485547489086635,86.31866152946097,1.3884055845380021,-0.9683399381549631,baseline
212,94.43040831221057,0.0,14.23999999999991,baseline,0.7761406023613722,28.79341758851802,85.9428421807085,1.053220114669322,-0.9757869474346249,baseline
213,92.93420633397096,0.0,14.25999999999991,baseline,0.8894104717388065,28.76854955599237,85.95682314152174,0.565392764134965,-0.9869306915405063,baseline
214,90.07933342455021,0.0487986096903462,14.279999999999909,baseline,0.004004634365512683,27.342562727814816,85.67120139030973,1.2981444169407608,-0.9701470810228279,baseline
215,98.63144727694016,0.0,14.299999999999908,notification,7.46535536820847,29.526817056369367,87.84080800077228,6.6501243280439954,-0.8592431217653261,baseline
216,97.4794476960834,0.0,14.319999999999908,baseline,1.1222224961720335,28.085074675961494,85.96666674885171,1.1413190524709886,-0.9737953060911285,baseline
217,96.3430863017328,0.0,14.339999999999907,baseline,1.1350579121891384,26.94990922907569,85.95051737365684,0.5848586460479333,-0.9864827848921635,baseline
218,94.25001218342244,0.0,14.359999999999907,baseline,0.5123698573134852,26.56700282589922,85.74371095719414,0.5514120076482582,-0.9872203204838609,baseline
219,93.44186055633811,0.0,14.379999999999907,baseline,1.3548028581148037,26.043286021845628,85.97644085743453,1.3151996959698233,-0.9698665373309099,baseline
220,92.64897090836992,0.0,14.399999999999906,baseline,1.3673923869488838,25.645785917897868,85.96021771608476,0.9752103090612841,-0.9775647205928704,baseline
221,92.48849659273381,0.0,14.419999999999906,baseline,1.7833501204992608,25.17455153650965,86.06500503614987,1.210298201055215,-0.9722648181979787,baseline
222,90.01062569557598,0.0,14.439999999999905,baseline,0.2713262110079395,24.980488305571914,85.59139786330249,0.8578828976132669,-0.9801529199534735,baseline
223,87.81713110002987,0.0,14.459999999999905,baseline,0.4598074538914185,24.054647613331472,85.62794223616751,1.346030917911849,-0.969047500784464,baseline
224,87.20255582220152,0.0,14.479999999999905,baseline,1.494395243249436,23.948188892557376,85.91831857297493,1.1340036494982595,-0.9739466192159661,baseline
225,93.14834441096825,0.0,14.499999999999904,high_impact_post,5.784829142984781,27.194484132416626,87.18544874289553,2.6935777711415234,-0.9400621507461289,baseline
226,92.52524807540716,0.0,14.519999999999904,baseline,1.4940546826398027,26.724331416461133,85.87821640479203,0.8906020035265605,-0.9794718420772874,baseline
227,95.626572741589,0.0,14.539999999999903,high_impact_post,3.9309311543672045,29.91261143228032,86.58927934631025,3.260155189411555,-0.9274307021238871,baseline
228,94.74187809235023,0.0,14.559999999999903,baseline,1.3283041508243263,29.426797952318207,85.7884912452474,1.368461900859283,-0.9685977572307914,baseline
229,94.43829807774883,0.0,14.579999999999902,baseline,1.7107320166003717,29.018580609070952,85.88321960498021,0.7018119889247899,-0.9837890689416994,baseline
230,97.86327176104899,0.0,14.599999999999902,high_impact_post,4.150309596928192,32.234691937084605,86.59509287907855,3.0515505836085244,-0.9319204720725845,baseline
231,97.80807834301004,0.0,14.619999999999902,baseline,1.8783049555300793,30.74523901276732,85.89349148665912,0.9466962133273767,-0.9781968178927021,baseline
232,95.86946839920064,0.0,14.639999999999901,baseline,0.6499281413010396,29.641034671376385,85.50497844239041,1.448504584515013,-0.9666832302952878,baseline
233,94.42382450986345,0.0,14.6599999999999,baseline,0.9747425559887473,28.657542295072293,85.58242276679672,0.8668104067692654,-0.9799463714147945,baseline
234,93.27461339853953,0.0,14.6799999999999,baseline,1.1711038488078749,28.302921697590364,85.62133115464246,0.596352720912407,-0.9861663479206152,baseline
235,93.23170458111369,0.0,14.6999999999999,baseline,1.896791622597479,27.87206964822241,85.81903748677934,0.7699037104059115,-0.9822170429673543,baseline
236,91.02056364607654,0.0,14.7199999999999,baseline,0.48226082677309057,27.272765519352426,85.37467824803203,1.344794044883057,-0.9689851884628471,baseline
237,97.18605463198384,0.0,14.739999999999899,notification,5.959798030004761,31.14717919984035,86.99793940900153,6.970370202704966,-0.8516442355618025,baseline
238,94.96628387511821,0.0,14.759999999999899,baseline,0.4818491785191852,30.919634554732866,85.33455475355586,0.6473905910607582,-0.9849412434560301,baseline
239,94.72902644594907,0.0,14.779999999999898,baseline,1.7802239025038205,29.698963685273796,85.70406717075124,0.8272767365748896,-0.9808791427656344,baseline
240,92.45968807021262,0.0,14.799999999999898,baseline,0.4546808001722382,29.388895772066956,85.28640424005178,1.276108368654791,-0.9705159120224882,baseline
241,90.08163563545428,0.0,14.819999999999897,baseline,0.3862402387200228,28.290337449773368,85.24587207161612,1.035218075635982,-0.9760035930498973,baseline
242,97.38299597620397,0.0,14.839999999999897,notification,6.71526819656842,31.09554984827355,87.12458045897063,9.004984074152038,-0.8126490197290085,baseline
243,94.76057302072603,0.0,14.859999999999896,baseline,0.23174970230198055,30.65893998416408,85.15952491069069,0.5672744515161412,-0.9867655282656866,baseline
244,93.90408001019166,0.0,14.879999999999896,baseline,1.38856665978145,29.308844786275284,85.48656999793454,0.6581470773446155,-0.9847199665936688,baseline
245,97.0598750489002,0.0,14.899999999999896,high_impact_post,4.0135915285676536,32.301115286372784,86.2540774585704,4.222881481328724,-0.9066528864186549,baseline
246,95.94292498005267,0.0,14.919999999999895,baseline,1.2235620465048642,31.696212100879485,85.39706861395157,1.0027580487338288,-0.9767879615627308,baseline
247,95.7094036767735,0.0,14.939999999999895,baseline,1.8035808475299506,31.19987394668074,85.55107425425909,1.1088293436419407,-0.9744096335766337,baseline
248,98.30012315785297,0.0,14.959999999999894,high_impact_post,3.6521042359996336,32.898148696038355,86.0856312708,4.256595906962633,-0.9057673019597556,baseline
249,100.0,0.0,14.979999999999894,high_impact_post,4.245111022526813,34.84617931060505,86.24353330675815,4.539151232636986,-0.8999996253543875,baseline
250,100.0,0.0,14.999999999999893,notification,4.829567126508694,36.74292633178003,86.39887013795271,6.949946120884167,-0.8510972843701969,baseline
251,98.2219205248458,0.0,15.019999999999893,baseline,0.8045232188534486,36.079253137371175,85.17135696565614,1.2574336114259772,-0.9709024364906615,baseline
252,95.65708697611211,0.0,15.039999999999893,baseline,0.29291924919364765,34.619866853710725,84.9978757747582,1.4029360836859284,-0.9675249328447412,baseline
253,94.77258923754219,0.0,15.059999999999892,baseline,1.3937923277320667,33.88165476010182,85.30813769831973,1.201568015589082,-0.972221197478981,baseline
254,93.50776057003628,0.0,15.079999999999892,baseline,1.1478244003229163,33.140760600409514,85.21434732009698,0.5705441874147218,-0.9866982593930362,baseline
255,90.77965629640045,0.0,15.099999999999891,baseline,0.19404949435564922,32.01813811439504,84.9082148483068,0.7886066008578663,-0.9815954293864758,baseline
256,96.04535381533722,0.0,15.11999999999989,high_impact_post,5.421370927409641,34.3810165534837,86.456411278223,5.132418840099581,-0.8879247866040202,baseline
257,100.0,0.0,15.13999999999989,high_impact_post,4.987116317703095,35.1463863845214,86.30613489531105,5.874522206720896,-0.8725432777026406,baseline
258,98.55828922345978,0.0,15.15999999999989,baseline,1.042672695071735,34.60346614329895,85.10280180852163,0.7048450300473513,-0.9835715100922559,baseline
259,96.62614824385716,0.0,15.17999999999989,baseline,0.7247444577760482,33.40798723555578,84.98742333733293,1.223893245561378,-0.9716071324723459,baseline
260,94.6777035154721,0.0,15.19999999999989,baseline,0.7167027919051856,31.956295199077143,84.96501083757167,1.2559367216597153,-0.9708670164916265,baseline
261,93.37974954361043,0.0,15.219999999999889,baseline,1.144474528194971,30.7874538770612,85.0733423584586,0.8949834359258029,-0.979178763162926,baseline
262,91.74468972322951,0.0,15.239999999999888,baseline,0.9267582873327129,30.511685388970637,84.98802748619994,1.0031520119129174,-0.9766684904715156,baseline
263,88.76284295590446,0.0352640720245224,15.259999999999888,baseline,0.049119759918258676,29.516978992859926,84.70473592797559,1.1629682180428185,-0.9729125582287564,baseline
264,88.14950008538541,0.0,15.279999999999887,baseline,1.6020807429303145,29.36876415659389,85.11536015085468,0.9027235519192864,-0.9790108425330993,baseline
265,85.42225359002981,0.0,15.299999999999887,baseline,0.22075392460417076,29.175350720226703,84.71622617738137,1.1900778980255002,-0.972293584019611,baseline
266,83.24850866760494,0.0,15.319999999999887,baseline,0.5851340376307939,28.827701761230095,84.80554021128935,0.9687813237041977,-0.9774109242400955,baseline
267,86.50284435035624,0.0,15.339999999999886,notification,4.135513518138093,33.03259451232817,85.85065405544154,8.908309009043922,-0.8119796012756783,baseline
268,83.99482511388712,0.0,15.359999999999886,baseline,0.3718828519809443,31.589583925622094,84.7015648555944,1.0113008096811855,-0.9764025901635234,baseline
269,83.35934115907762,0.0,15.379999999999885,baseline,1.5983765001244974,30.970542308108865,85.04951295003747,0.6504409278774108,-0.984820506932734,baseline
270,81.80528867124232,0.0,15.399999999999885,baseline,1.0006192889965244,29.808539454386388,84.85018578669909,0.8143350546758965,-0.9809878104335913,baseline
271,79.15681892398207,0.0,15.419999999999884,baseline,0.28792826976452757,28.46734869361199,84.61637848092947,0.6415328384223129,-0.9849507728140486,baseline
272,76.31851469848927,5.9652057417494686e-05,15.439999999999884,baseline,0.16646782647527503,27.99456149995201,84.5599403479427,1.042809331620174,-0.9756360786184152,baseline
273,76.21768591078452,0.0,15.459999999999884,baseline,1.9582857369287403,26.69294623623873,85.07742606902133,0.8530852100911068,-0.9801447658720385,baseline
274,80.49495760691163,0.0,15.479999999999883,high_impact_post,4.822399801390244,28.96333145868138,85.91671994041718,5.344593266630268,-0.8828727512499229,baseline
275,80.41882807451,0.0,15.499999999999883,baseline,1.9796539003910774,27.70873032955306,85.04389617011743,1.0172477685675396,-0.9763598827063631,baseline
276,79.82653279735952,0.0,15.519999999999882,baseline,1.6449050476140532,26.939464334497817,84.92347151428433,1.2441315322101258,-0.9711229861752378,baseline
277,85.02292922487867,0.0,15.539999999999882,notification,5.430978057202045,31.19311894262834,86.03929341716074,6.250148175960701,-0.864553342872831,baseline
278,88.41728449328902,0.0,15.559999999999881,high_impact_post,4.255787757130934,32.29742038147736,85.6667363271394,3.457172338308985,-0.9224187450914783,baseline
279,87.73431535547877,0.0,15.579999999999881,baseline,1.5934842236534106,31.884545581196452,84.84804526709614,0.9241405854089734,-0.9784512758716878,baseline
280,86.12166285007255,0.0,15.59999999999988,baseline,0.9884624147671643,30.885418447979603,84.64653872443027,1.2570664255488064,-0.9707330926716268,baseline
281,85.67146957858266,0.0,15.61999999999988,baseline,1.7508540709216251,30.36054887370074,84.8552562212766,1.3167055418644549,-0.9694400472050607,baseline
